sequence_sha256,length,label,source_class,cluster_id,split
e35205c3a700eefedf0a3721abf365cb6a783f7d48d6b152c75d424825fcee30,24,amp,main,2436,train
6d4b0a27b3cc14064d0c388ef32fe0c0978c79c3bf99b2adfd9fa65ab8bc9d9f,24,amp,main,2436,train
589b8824c0f70198f81a40eed8d41ab62d7007b12f9fb98199ecb1f7044f6384,26,amp,main,2437,train
2a3c0528092a2b2dcd53953016ab22ade95d98d4f53ea11976d5c0dbda1b7aa0,29,amp,main,2438,validation
82aaa48f6330f16e22b3627f45b1d85e7ed8810923afbb7abbe3685ac5bc378b,23,amp,main,2439,train
dcfd38a5223cf722fda5ed1e6307d78dff7c18942607b517fcf0dfe00b42c339,25,amp,main,930,validation
b13b1e1744ff4596d1a6581dcd54d8a8ff4f886a67dc070566d4a92e752b3e40,29,amp,main,2440,validation
96ce3c8bbb6f791a445cbc32e17797e90211c591231c31dbc34412482597da2e,29,amp,main,2441,validation
f65caa4bd19a68bba19e12b4ebae03f92ad3e9c0313c3cd6dce31962bc974302,25,amp,main,930,validation
404a4c57dd924943b6b4292d3a554480c960a2f3c8000b3673457b1a48bef529,24,amp,main,25,test
f85d79898a6250c0eab76386447a021c1fede8e96cf4882ac107eebd63ac540d,24,amp,main,25,test
33077f00a33dae571d8fc09f0564d88700e32f05999f8ccce7b076df6ef4c55a,24,amp,main,25,test
765f56b36da7630e4a37f23826fdd7b14d17291d1b09b203c22ec826543fc89f,24,amp,main,25,test
64968e446e82dbeedde0a018aee13bf58ad86ad37e3affcdfec97b706eaf8c85,24,amp,main,25,test
4ff094381b1b2a55c93a1855249299af754202612874afe608a0ba0825bf6132,24,amp,main,25,test
d2ee74e56557612c19fefea5a9c2e44e82648b9126844d67d6f2a53211563e5a,28,amp,main,44,test
f0b0f3457d87528660852d739f5b82b87d0bf4333e0d253ed8c071d43ad051d8,24,amp,main,2442,train
7ad0c1ebcbb67661d6e19cb502f8d51457e8caaa6300b4d2f9e93783d117670b,24,amp,main,2442,train
d4da25eb801105ca46a75106e989cd6b4b188a17d725ab6c241f245ffa1130f9,30,amp,main,2443,train
c44a1235cdc76edcae65ee252153a44e4500c283ca2f97376b873a798c08d232,24,amp,main,2444,train
3bb4ec5be8371ef7c4dfb5c472e6332f8c26267e56adec4defc0096107f2622e,24,amp,main,25,test
441e7f62f5205858be767e7a25093f7e28d162e96f8863df78859d697953f44e,24,amp,main,25,test
45d090763abaa0337698bc11a831206accc676aabbe126029f001f6e25e1a0f7,24,amp,main,25,test
79f8fa15bb714850b47e33c447e32553b0f8b83c972cd55857f4db9fb6d5412b,20,amp,main,2445,train
baae374fb4e9ddc796ca76b519a702002198e55f2803ea66e1e093b0651ab9f6,20,amp,main,2445,train
a861ede7841181e737ac367673d97bca4d95a45d1d859b674dadadeae43df68a,24,amp,main,2446,test
7368d3654375a6313d1ca443823db84b5be79caf642aac3394e9738db2774f16,24,amp,main,2446,test
0c6c56453cc3706287392d4b5a4ab09a461bff7dd0f5ad180c4ff312eb28b8da,20,amp,main,1052,train
4c3dec3b7f62732f17f3c2a72c10e310f63611fe9d2be2ba519f02ec9e789ea1,14,amp,main,2447,train
2dd4c0ee39467505dc1197dee22b2f2d2e9945be6b4ee7099c3004fc5f1cd931,20,amp,main,2448,train
f7ca20a8067e481e2f674e22244e84122f709067253283ccd3d1662fd91d06d4,23,amp,main,584,train
f4e4e471825d0b4046bb119989d4f021f56290620f5bcea2acb2a2f705cb7775,23,amp,main,584,train
f116219667770dd6d6fbedcb33be87a6a10eb83defc1843b63b7bcc3a2f5e535,23,amp,main,584,train
83ee187d0d71209c195eef3936b2a0da729172ef5b9e61867a84897e47e1983d,15,amp,main,2449,train
fa779b59888b7b0750f9c9b3101cb7d17c0b695839a90295f9db30f30b47ac64,15,amp,main,2449,train
b2d774262c8fed10569b6b97887ed001c060b31414b48e712c94ca35871dc659,15,amp,main,2449,train
277f8fb2a5472e16194eba11ffd410b88c1f5fb7902593d91241b765000e51d7,29,amp,main,2450,train
773f76223840c5fdf3910adf8fcd788886ac5468cfaceefce33e89706b789100,28,amp,main,2451,train
a383425971102325f77a397907362a69fad770160c957b77d22940160b4c56b9,30,amp,main,2452,train
d6aff1f4e572032b683adf0f168e3b7ac6c819fed9de6d0ae9a6f80f017e6496,21,amp,main,2453,train
09d27380ce01b4c8789d72e7a562c2350ba85d1811e8c351bc47e6519127a902,25,amp,main,2454,train
ae0f3e3649f0f152bd5d67db897a63fe0710ea0e244f8773145bbad9e048f3dc,15,amp,main,602,test
d512e3852b30851e9b48a3973ed19b70eda012b1064d180abb8d1a17e4050d3f,14,amp,main,2455,validation
4f3aaaf80b74743b83553c657d5fdf8d1fefb6b153ffba225dba492036502499,26,amp,main,2456,train
f31e8c8e32ba82bfb360597c29b9e249e0ef23eb567a412213b14ceb1976c0e6,22,amp,main,2457,train
258142b4b10a490a80b3b46e01bd2f44d441618d7ac464337addd2dd50884536,25,amp,main,2458,train
43d317b600e362b857c3f6d5c8124ee2e1f70f21032a817d0adff5c7f7278ae1,18,amp,main,2459,train
51a92c8731cbeeac01ec4870d1fcccda12412c9620c0186edea3647aae7216cf,19,amp,main,2460,train
9232dbbc5f0b0f2fc0782ba93324d9bbef2ebf18273f29f11ab954f3a253970c,18,amp,main,1922,train
5a0a76eae03f2050163e7e947cb42e612dc0525e74ee53f2e3a82445c8a7f34d,23,amp,main,2461,train
f0cc77264a7749e31c361dd1380f1908665406d5cb70c7a16ade60697d77c84a,30,amp,main,2462,train
85f264fe806855be63b8db5035ad59994fbd96e8f8a7b4d52c840c572c857a8d,30,amp,main,2463,train
49491e21a1585bd45488d32a53f4c454729eed07a1d9fb6e2122ac7f127135fa,14,amp,main,2464,train
f7591ff15f78b81480f29d3bb00a8292e7c3b2389ea552cb9ec11b098df69695,29,amp,main,2465,train
42aaa83934f8bb78099a10b096afa8fa6d2fcfde2e0924d93a2ee734326fd297,19,amp,main,2466,test
e2e4be2352012e0740db2704f454e7d363632d745378838302fc62cbcab6fb2b,24,amp,main,2467,train
2a54b548b5be006c408df18f7bff4d87f2319e3aab5dc9f06b0c24f2088489a8,30,amp,main,2468,validation
0432392c9fe1fd7c93db268649396a20df8663143f27f387870367835beae1a8,20,amp,main,1991,train
dd595934b679521267c012323a79c874a1ac08b0076cb947e0ecca2edd5521e2,28,amp,main,2469,train
c0e0225f8951ce873bb70c6c8f242edd95f48ccad9886a061ba49dfe58e902bf,24,amp,main,2146,train
7298773c5d2ec96dd25a18fcfafa17c68da695c341780a6dc9a70cf2c466f270,14,amp,main,2470,validation
259492864233dfa3e0bdbd9cbd2b7f9017fb2d2fc04bd4442fe235f7fc7485b8,14,amp,main,2471,train
a40811aeda39b50028c000b3a736c02b7c4d8a90bdc8b9f5e1b243709cd67575,14,amp,main,2471,train
0e74a3a543b27e0b48f31a1fe39c6f21ffb3795696458e70afd1523c1fd31463,17,amp,main,2472,train
b8f9269c427691416d1c665e423ebb92d185b9f3b19641f4c315e1f2a8e8ff1f,26,amp,main,1893,train
3dfc3bd98e1adc4dbe9f177039ecdde02af41cb9065621f83a04e966feb1c5a7,30,amp,main,2473,train
25d4f3889d93900c0102e55947b8597fffd771a30878948bb6d61f140a944946,30,amp,main,2473,train
e03b237fbfb59ead425feedf6675eda0720bbcffca2f7072e1ab6a1b719f3ba9,25,amp,main,2474,train
c86ce66b530a9f1516ff0b4c4ee2b39b62d36b8a9246503daeacafa01060c039,18,amp,main,2475,train
217d891f9895c882b98e699c427a2a10adda7c970f44c06cb13d7152a4383a5b,30,amp,main,238,train
1f9b0f67feabc7283448d8d67d5f320114cad833ced8f5cb33706c3fd4589233,30,amp,main,238,train
09049b1b6db4f43e83b78f0829cfd3834bf8a9463af904025a9e17a8b7cb768f,30,amp,main,238,train
94246bb4372730288c109282bfa3ca437f4cf8b826b7b8186bf0a00d433485e2,18,amp,main,669,train
4a0cfb8513ecb28c71a2b1b76d138aba54d6491f8d9e9cb43c2c68c67d1b5bce,18,amp,main,182,train
34bfa4c56f864f3973cb50791ff4882b38ceeb5d1e05e9512c5a8e2565207f36,18,amp,main,182,train
1a3bc35145e5c5d957935c3348ce403bc373339d742e251b0780ce186fb9fdb6,15,amp,main,2476,train
aa12c20849ece7606e003a5fef8917a007ad4b719860fdc80c837ed2401254d1,24,amp,main,2477,train
ce3173dff42dc4b7aa2a664b242f1c12b39f5853dc3866ae5fe775867432ddfa,29,amp,main,27,train
1091e7c66da63c302d5225ae1f55db1f928185631c356c54a4b032cc52a0092d,16,amp,main,2478,train
0eaadb421547a4e357f288e4ad4f2f33f8796bb0fbc30f87b97856487342a360,14,amp,main,2479,train
f2f4b7f22f30f73d35271e4fe987c7357b856dc2e23bbbe13093b762ae1bba20,24,amp,main,2480,train
06d264432e6829beb0e15cd0c5683105c54f2f6e4a4afd4beeccb7b451704c46,24,amp,main,2480,train
b66f8e273f61f7d7ab5d581be2478af808cf155051629f67b1d0e6d5841c848b,24,amp,main,2481,train
efdf8ab5225c07984ad4b7985b5f83bce799204bfeeb0a13427f066308bb6dbe,27,amp,main,2294,train
165957aa8db42e94ba9e70642c1b969a3944f8a2306ae5f0bce62bddbe665be9,27,amp,main,2294,train
e99118cd02708a61756da72a4086bed3b6fc057667cde65ea18e91b63f08cb74,25,amp,main,1117,test
78ec42f59975de34637bb66bb02264ce334499cdf73f7db53582153cf8160b42,27,amp,main,2294,train
bb705b3587484ebcd029ca21ff52cd11a56bc02df795c88e2a3bcb9c40ee9027,27,amp,main,2294,train
ce9d41d1072d09a0c192a1f2ab8816249d32b440125c42eb33ff2249d1016c8b,25,amp,main,1117,test
2e620baa042efe5325ded4f0e25aef05ba83822cbc5162e3876b2e5576cc58ac,27,amp,main,2294,train
f99866c7b04112147acc1e465da322e5b2b43eb49fd2e2049221dc5b00e3947e,27,amp,main,1116,test
6da72d551149c68c5e0bcd44ded5ccff624d806a6ba57d40530c9d5302cc1e50,27,amp,main,1116,test
3bed219da8b963c324dacd811432c52e95801a6310c2903dfc1c5057fa63fa71,22,amp,main,2482,train
7e93e0b9c40ba13a106fbebf9cd747cac3b0298f7e4dd71372f8ca4aa1e692c9,27,amp,main,2294,train
db7f667925eba66a2b8b961dec82f7e4446b1a2a36b9abc3da4e0ecf3ba1ecfd,25,amp,main,1117,test
c6e72b5f18a74cd2f5c0956c29d325f5278824bd4d917f27bf5ab2e0184ac5e8,16,amp,main,2483,train
f3a4db0fa0f1979f77d65ed7c181f65667a4d6c70bcbe671855de5bde2a30547,16,amp,main,2484,test
415ef9eff2e794638ad01c56c05e050408690128061be7424b9ff965aff9e976,29,amp,main,2370,validation
e9f07fa4c0b7c51aff2eb7fd6c08b43599420c315ba368098eaf4e570346afe5,29,amp,main,2485,validation
7e9439cb3d17e08db01c48af73b9949076e18b28dc91f4e98e589e790bd657bf,20,amp,main,2486,train
3046214efcf0930562eba11bd96697d0d29d2c666e9896e17e216a3f023e0ea7,17,amp,main,2487,train
41b4c08e9ad58b99012a0d7e3885fa72c64b080ec440cdc9c8b9c724a4da4fe6,17,amp,main,2488,train
341ae94c1a63f57082e47217b49d15dfdcdf8bc64eb5f0ec48c3650e90471df4,29,amp,main,27,train
f9ecc85de0c14f8da8ffb7aaae09a04f6261b8368a491e96ae4b379ce6283477,29,amp,main,27,train
513ca6fcd45e90a11a94ebd8adb1d879ed8a6565886d3a6780c9bd3e6c717006,29,amp,main,27,train
9ee8fc9898fb86a7127af554a37aa4870686893050b32d7f90aac1d7329cb68f,24,amp,main,2489,train
d313ffa94fd724aef51922fb4b4e5a65447dfeecb0ad085e98850315470eaec8,22,amp,main,2490,train
cbbc76e73aa2f0fa87fc01cf287468cea0bbcb3c9e658392e49cf52b02c1bbed,30,amp,main,2491,train
b768c57b4f1b0f296fd963e48f92171c09b16cd996b1a96e433757ace4ca6016,10,amp,main,2492,train
c299e09eaa7aa847193350e4f8a5b3f2955392ac9486016036e971f4e29a63be,24,amp,main,2442,train
507664eaa0187445e19b880e99520c04a923ecdb6282faf45b13cb1a9afb716e,18,amp,main,2493,train
6ab5215982b189576768fe54e4c9b78f73b583a037e931a20c9eec2b013b3eb1,24,amp,main,2494,train
06a17f1b114737f84dbf33debffaa39f722d03e14d632e1467f2e54d30c381c5,24,amp,main,2495,test
51de76cfd9059adf2331312a726d9177e26b007e556aaaf7ce66c5cc29a61348,15,amp,main,2496,train
60e700334cdce37d0d9e102ded205b52cf278d0b2320dd7a2708a8fac8949e65,13,amp,main,2497,train
4a715b2ca21f307fca712ac804b806a7cd26e1d2b046b3ad1858017b1df00229,17,amp,main,70,train
57760c63f76caf9c10cd01c7a83854ca79f2d37d19c4875efc0e4e04d0afc7c8,17,amp,main,70,train
7f7973ea2f94457431ae9c78dd9d6ab653f6019c02c18da1b1cd05d4cb3c11ae,29,amp,main,27,train
f11411bfe9e6d5e8af1cac5a215b7f6c8ec52736d24032ac077cc73c69697a80,21,amp,main,2357,train
8fd2595844285be8f2d8d19099506917f28ee3711682f1362616943eecf31ef0,21,amp,main,2498,train
01387a36d3cc98dfc88dd1e29edbe2fb4bd943365dae89c26dc87aa87a7b845b,29,amp,main,27,train
c7dc892fe9321d99c56831cc2be5d589943d552c3851514955c6c79d18074144,29,amp,main,27,train
77b740b557d58da8e1e118955171bc29c87147d45720d8ba2490a37cce7aba29,29,amp,main,27,train
eccecc0bffb6bd9b5e3a4097f42c037ea33dcb6c243076d7f21c2a7439e1879b,16,amp,main,2499,train
b612b78929e46fb1b7e8dfba1bf0cad73d7381ef8738d32ab0a73124239fd2bd,24,amp,main,2500,test
3f44b7ce3181aeeeb153a29fbf290d147d6a58f365ff2db65f7cb32a5fab1b6a,17,amp,main,2501,train
a26f06292b3e7da34ed9f51b5f711a5d730cc7098258abcd488eb58d0d152bd3,24,amp,main,25,test
9dd09522d99c469736a9d0c2c19b2bef37e42586fe1d5cf9277b25df11cfa5f8,24,amp,main,2502,validation
8b0ea1d5d976ea5894563ed4eb161d0092a5068cf454103978854a05c7457e4d,27,amp,main,2503,train
d7c0c247abc59e5c2c9a5be9bbc1102866dab7326af4dc127a88d811bc42172a,27,amp,main,80,train
9b2a27bd66ae4121989c988e9cb76c95a65134a409df84ffef53b00b13978bfc,20,amp,main,2353,test
730dad1639f00a343fb73c3245658ff280c15b11496f87a0f9352b5932481936,19,amp,main,2504,train
e7219465d07cf40eca7a2f045c49b5a9f8ba72547d2ace39fcf6f9ba913b0a50,19,amp,main,2504,train
d0d94447f52bd06a5cecfa6150e5138a9c633ef46cf91e667406c13b83c5ff02,20,amp,main,2505,train
66050395a7d2ac8850a5d3795dfdc03f79f8550620e676e45a2e1fca1b2d309c,19,amp,main,2504,train
c60f1c19854f4183b662724df032a0251275f624cc1f8501cb39c1db56e64fac,17,amp,main,2506,train
f6ac6d8959f80fed68add9f74cb17bec7225aa1cbb5a7adfde5ed3a8560bd778,30,amp,main,2507,train
0313b5213ab75565730b8227e82bb4c8d9c79bb0b1e47c2ef8612b4c9d59d0e4,12,amp,main,582,test
e5d0051b10e441d252593c45d0b8608c44f00bb8a0ddcbfb2c8ccf9d8d37f2e9,12,amp,main,578,train
d2d6fd14238dc8b56e180b76e418b29bd9fca785325abaa55fb83bbabcfcc997,19,amp,main,2508,train
c9637be2aa51e1f36868a083560fa9e92c1cb428bd2d7446bf5adc5662564038,19,amp,main,2509,train
78767c359586efbaae8ad59a8c5aa645313a57395197197c243346dd8f3b9a9b,24,amp,main,2510,train
4b1c481143eb61baf7884524e3e4f6331fa02cfdde63bb85b8a08d0ef5707a76,24,amp,main,2510,train
e0e030fc15c3e0b24d4a3958edb58ec1a004016035b3243497d38a1c8d3afc21,24,amp,main,2511,train
b3b721a67dc7ca9afd8ed79f7518d5aebc9e5447a31f7d4bcb2b79407c58cb4c,21,amp,main,2512,test
487c8d51614c476319efefb262d05364905d9e7baf2a557502f93a156c211476,21,amp,main,2512,test
a71a0fdf41a79f0a42692ec2b03ee9be2f46547b76c908bbeddab56427b880a5,13,amp,main,539,train
e4eec656c2acbcc8b3b4b68eb11c86b0a787db8eac1f18bfecc4eb062ce7e61e,17,amp,main,2513,test
f3e29b8778750ae9225a26b8168774695047a7658651868cd19fb0f1fe7b24f9,27,amp,main,590,train
f50ab16dfa6af39c9a05a724741593ca310dad296aff5ddf5a65613499133c1a,24,amp,main,25,test
7affc8cfb93a0950959342e3c22468173329f392a6304b4787cbb0d901278480,24,amp,main,25,test
87636b6685971fa80cebe6c7d0662ecf17ab0c59bfcdd5086997b8215d24e8e5,29,amp,main,1263,train
dcd229776c1a0a98efaa406f5d7120ed99e578395421c3407c60f6233e92ba18,29,amp,main,2514,train
b4d71c7a9c6dec90f976343da9d55935a078a2e64f15803849bdc5a0ade65e68,28,amp,main,2515,train
7cee1f3e4a5d2ca5b402faa70c0ed426776e04acf324d045286a339c22dca0c4,28,amp,main,2515,train
7fd40a7572c1556f8d3939db3633a075897266e78e4eab6e0d7f2ba6720f6952,28,amp,main,2516,train
96f18a79b1a0f10ef8ff7f427438da568ae9b67250b59d1f384ed8e84a984c35,27,amp,main,2517,train
0e447157c7a26355a3bfd489803d9aeea6df7ca401bc45b1c0fef9695ee40d15,27,amp,main,2341,test
fef2fbadd19046434c8f82a39e8e7af60382d3a7d8b2e2ee5498f71545c6e7b3,27,amp,main,2341,test
5201669b79c93e4b8ba14b6d940e4c94112120382fa7f39311e3235c572c4c69,22,amp,main,2518,train
5ec2ccde8f40de839fd0fe75fe071d0b40b4ca51ba2c63fc8defb6d52295723a,25,amp,main,2519,train
138fe03ea1e04736b413bddbeaf3812e3e1fdcab3807a38c6da529fcbfa85b7a,25,amp,main,2342,train
d56da0b419fb2c99ddf4c0368c67e7fef0bc82a9db26c00acb361e340c0cb2f6,24,amp,main,2520,train
b9a62ec40c50c8f32364dabe88623a31ba5c00219cfe1efc75599e654efdc3fc,17,amp,main,2521,train
9a389fae5c95b2008035244267c5960dd5b94ed08c27364a6a4a13ed2dd7ccae,24,amp,main,1498,validation
3f25f0e192daa2dec4f2301cc9d5b8938d87c228e12209a8d62d1d6a79da5e83,25,amp,main,2522,test
823e5289abea96fe408e67e811fc415285bb0c624f82ce4d6ab8df3cbf15d517,22,amp,main,2523,train
ae77cc8b4886510dee37f4d84b84230656e02c9c63ad19821424f44d1188493d,24,amp,main,2442,train
8afbe9598200449f7bff157ea67fca1a9a2c504f436776eec293ccc44a9c1076,24,amp,main,2442,train
d0323a963f47bc59b0b2b0ace6cbc57d242acd03262f39de8c14eb40eda2becb,21,amp,main,2357,train
cc637c3869f3ae6f03ddc95d4efc6315081dcb477a6fe1af8c5d4f654369b4ce,21,amp,main,2357,train
b3ffc3d7980181b834c7e52e84b413b634578da2f8c0ee5bd7ea15ad63811926,23,amp,main,2524,train
7495f3e7997959d4a477d8244ec1f74d9b12e66ffca60152e03234a9b69a1e12,23,amp,main,2524,train
29725ea7db0d619cdeeb92545b5fe6b97a0d848353e40113ccc7cf195555c236,24,amp,main,2520,train
ab7c9f113544dfe852e4ceef1211087fa95732fc8366dda87bd4d42dc1a91a40,24,amp,main,25,test
23f7bdde00127d080c3a08ad804bdb3249c63c57582ab72f5e61fc2a4bc6d577,24,amp,main,2520,train
4e997c20979b74a66ab9e1d4757acb091078052a2b67f23b7f6ddeb0406c4c48,24,amp,main,2520,train
d27ca2ee77ce9a9ec41289c0f4e4e3c3d4ff754d8ae4764a8b5532ab397bb8bf,24,amp,main,25,test
a07cd48592751f4a73cf7461630af7eb485d5bd06da77312922dfb26aaf6408b,29,amp,main,98,train
2c0fc008d7f924d73de62543436e8ad67cf1e4d398aee73130deba57be17dd20,24,amp,main,2510,train
2d9c0566c5df87be0aef96cc8ce75a374e435138db58dfd3692884e440c4de80,24,amp,main,2511,train
1477b22a1ee78ff642f1717d7aa58a66a19f5682e545f1ebe6882bb325342a75,28,amp,main,44,test
eb4c912509da8b05db115612d91ebf9ff7072570c4906a240af32c1058abc3f7,28,amp,main,44,test
2b05b76c69ead7738a740eaa95c7d182a98d7172e877cee56cb40aceb5df628d,24,amp,main,25,test
85adbc08e1d9874a1ffc3b707620404e8aea3026824b00fb810b5d685e81541a,24,amp,main,25,test
9e27017b3061da30f74c4dc47f401ed8339716f47640d026a68b0e98614f1366,19,amp,main,2525,test
aef1b5ce810bcfd07aea8b34ff3042f44697e645d3006bb8b13fcdc69f4d8737,19,amp,main,2526,train
92af8974fb0f5fa91a794b2b7ae723afa7c63d419d122b9bc7a0c5c505b2b43c,23,amp,main,2527,train
162332ecde966f7f12f5bab6e66817dc84e432d62c9c7d74ead968df813b650d,25,amp,main,2528,train
1d4fb9b889425454f4e0dac2dec96968bb3b3d8e7886c98d34ad229297d24dd4,22,amp,main,2529,train
73578f4554c252fe305dc2dc4a758d0a85927b185af666ef4deae604e0b873bd,23,amp,main,2527,train
f9be539da2617602daa4a75a34cecff4464d9365d39d610c084ffc12fae1cc22,13,amp,main,2530,validation
3a58d6591d165d7a4b530d52fd599ecfc88a2dd5285ede5c20ac816b972d02e8,22,amp,main,2531,train
e1d5981977716a1d35ae1316cd9687c6e7166ef9586e9840893708054426e236,22,amp,main,2532,validation
afafdf53c768f69b21cd62eff8217e3f2a8c6bb56e6dc027d3b143227a9e8715,20,amp,main,2533,train
fa8c1efde9641ae9a1819d8e241578d85de8ec098b7a86295b0c8686a5d64126,17,amp,main,2534,train
8e1dc15fc67624d08026fd369f5a21875a8d8ec1247d178bfe440e6d6b1ed16b,25,amp,main,2535,train
a6554baa82ca08005e25558809f3baeed6ee584d78b85f4c320e088385845f32,12,amp,main,618,train
2a26b46458dac1308fd9045f78115fe94c3f2f46ec2b312c691018016e73227d,25,amp,main,2536,train
43bc55ccdce362c05f0aaddb0e083d76e29f70ee86526dd9e14260df9b3d634c,25,amp,main,2536,train
40c9365ebced3e56ac17bbd8e220fa657f6c6b691e286f08102ea78e58a65d30,25,amp,main,2537,train
ab2951ebfb7387c92f5df0525862ff72cbc2187de597bc095c3262d7485fafc8,19,amp,main,2538,test
b17e7f34e6c3e07a6050db834d40b6f0a52d6e423c289b65611f41429ad2a451,19,amp,main,2538,test
7b14a2540a2738d2d914a8c0eef5a4d171aac46ba7ccd724175d9bfce0091d51,19,amp,main,2538,test
46f3198071ad105da9cf96e6b425c77cc7cab158a507955c11c4a5dd39c44782,9,amp,main,2539,validation
9023ae40d24d632f1b0d113c13b5f53fff6bacdeb7fcd2434fe0125a132e09d6,29,amp,main,2540,train
31fe6f48641a1e44c7e420c0e79fb3eef3eeb5740891c7e69edbe751f5d7f0d7,10,amp,main,195,train
9bd5e8fd2e5b9f211be306ca4ad8f1fc98e15bf04bca1e8d1f3dc5c8356b89c7,21,amp,main,2541,test
d1fcebef88ef480c147ec8188da6104914fd01b984f399971b2f1766fe42fb6b,30,amp,main,2542,test
966187182df401ac4e16834f79b4994ebbff1c030d46131cabe1551e67356cea,24,amp,main,2543,train
1401ef86c2e1253cd06240a0e4983f4616aaf0b9a9eba76f150bc3f9c65d2e13,18,amp,main,2544,train
899660acf119d67b29d7594d5fc2f60323a63c78efc31332800478d754ffe55b,26,amp,main,42,train
63e18c264366d8d4e998c6cd21e1c0d8c8bf0ce1f0b67bf399c2fb488ba5ea9a,21,amp,main,2545,train
c93df3af28e744b452c6af984ba1533b7cd20d5eef9f3906f3dd27aabe1310d2,30,amp,main,2546,train
d717dca81aee8ff2ebb3f31705a64bfde39a4ea34cf78ab7de839240a79c166f,26,amp,main,2547,train
91db4b0f4970dff99c1c92ecfc4827f51efa362bf99ffe93546d06864d3a8328,23,amp,main,1074,train
56ef37b60db49b337b0d092e36446edffbbf144d3a90ddc73bf85a7e8c1e8c33,26,amp,main,879,train
fe3ac508c4d8c8db18006ffa253a33315b38d2ef80117667436a4d18835f5749,26,amp,main,1013,train
3ec5adb5b651ca3381084878e527099cd2b6c7fd9eb942e9505cdc2fe12f0af0,23,amp,main,1074,train
34143f161367d57ca1b210090bc1983824800af0f000b112cd578d8d92e882c5,24,amp,main,2548,train
ec7401e0b86c5358c9ee6ae4c946b00243f494fa1463fe23dcf285ba6b2a03a8,24,amp,main,2436,train
04b41a12a90e7a321cca7a812ff13ed8faa63dddab5863ceaf8db4156c0b145c,30,amp,main,2473,train
e73caeb60aad06fe558cbaadf61f197a55a43f30bbf7a534b43f93b6c262b880,27,amp,main,2549,train
0cfff5196f8295cb77b7cb76120603ac995dea788120ea7c140bc632cc3648b4,27,amp,main,2549,train
004068b6d281220b372574cc23a1ed51c0f00b6de96e48ee313f6800914ecb45,24,amp,main,2550,test
89349650155f585d73a9be8e94ede0031425752924667f24d2ddd2ec688dfd81,23,amp,main,1156,train
56862959cb18bb705cdaec0ac3c5469607de788ca9a39553712b72ee417e648b,25,amp,main,2551,train
a310545238109c88b5dc58d8b2dbec18c99f1075528affb4cf61b7f24a982b93,24,amp,main,2552,train
620661b918f5c0da47069ef1545c34977400da4727cfdb9315e613e7e0bb5749,25,amp,main,2342,train
f74fc422854526f3c0474588729d6face8184d994abb2836d066cb6a0db60e3d,25,amp,main,2342,train
9e7e8737fce23d1115fe3ba30151cfcf182191e00a9cd687441597481510845f,25,amp,main,2553,train
5939a069bbda2a9f51e374410dc01b38e3907abdbc9024dbab5179231b74dc63,25,amp,main,2554,train
2feb4eaf4a42ce181f5d693d3670209ed22b40664fca8ec5c0c267830ba6e13a,16,amp,main,2555,train
c315c03ab3e2429a12c26a45195974e3b2cfb24905b35329781e2252b032f46e,22,amp,main,2518,train
657c02effdf73ca405fef1c49345a23fd952fa97f3c85789ea990e5eb78153ab,12,amp,main,2556,train
6367caf5d93abe7f4a94a74ecc1f574c52f346a8d3cc992c301a778a45d97c0d,12,amp,main,2557,train
06cb83f3461e7adfa6d909b81fb8892ba9a2b61b5c7dac1ad650456138649745,30,amp,main,2558,train
c7ac1a3333e1bcf0002a2c53ebbcd1162982f86bddaf1fcdc7a2240cb970a935,30,amp,main,2559,train
08a14982f47afce846ee763d05b4b3bda5b22aeb434181068c4012b7b46b2128,30,amp,main,2560,train
4f7ed3e50be86dbc2376396107dcf88fa9455e942165130dffc05a1734dc9765,24,amp,main,2561,test
86f2d44188c85085d073a7ebfb4f4d12ddc354c2ad81eb95492884d60f1bcc69,29,amp,main,1263,train
8e22da37698a7eb25be3284ca9a16efbd1e4be2cd44f240f282f8d62ecd0ca85,29,amp,main,1263,train
d81878021501fb7fcf0e0a48109385ce9c2e91ae1a80f3aa013a01e237544e83,27,amp,main,2562,train
556acdb9ef470b6cb90f3d0c445bcf967e82a8b0f9d2d3c890c642969cc0d5f3,25,amp,main,2563,train
0e8571f8a8c57256c70c574756c51c388bff0406989f18b722a89065c5979452,27,amp,main,2562,train
ce31ba6c889fca7889cd8d1e61c460117736873b4d29d0f8113d89a9db30d1c8,25,amp,main,2563,train
82ceba9ac67706c983e6912fc57b55441e886e2bdef1191259c51e158eafdde8,23,amp,main,2564,test
67ffef664b1fd6e7612568c0a35bda2ff562a7b96ad766d798a0ea85288efb5c,23,amp,main,2564,test
e9cc5b8c458e2cdc5eb47eedd7101e6c2c394e14c48c309e20f595204ac839ed,24,amp,main,2565,validation
0dc8e4404d129672027fdf3246066e0464457e121681e30ce20892ba2085e9d4,29,amp,main,2566,train
3ac04ab3cae3df80da777460d1ee0688a06b774889215c2ae9aed9a0282df824,27,amp,main,2567,train
d3c6565f4bf9bf7e0fe59665d46c3cc4d560c38bfc3cf0c7a9aa0c88b57735a0,22,amp,main,921,train
357b72dffc48bc0237bf0ba60fed8ba9c9eb305696fe4e2fdcbad4f66aa2abae,30,amp,main,180,train
547164f1c56206f7cfced42998e4a4f337f3a3d1c5030a22d2652daa8ba94baf,13,amp,main,2568,train
